gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
4921525O09Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam169a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2810403G07Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm5796,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm48949,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr729,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trav8d-1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slitrk5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15632,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fer1l6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm20732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm3924,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16537,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15743,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Csta2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm32624,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2310043M15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C030010L15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vmn2r108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Caskin1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Igfals,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnh8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930405O22Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17133,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4933433H22Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asxl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rit2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Syt4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk32a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Megf10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cidea,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr1423,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr1444,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F530104D19Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930484I04Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pcsk1n,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab33a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp92,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Avpr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gja6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Khdrbs2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm5099,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930558J18Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A030005L19Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Map3k19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16083,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm19461,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15851,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm37083,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm9929,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc39a12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Il1f6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13411,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13563,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13448,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3110099E03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14322,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16337,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
B430305J03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tspan2os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atg4a-ps,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col25a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13274,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10300,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tas1r3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A230098N10Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Grifin,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26597,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm42531,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43807,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26636,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cxcl17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2200002J24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mkrn3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Far1os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930448A20Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16350,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm19744,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm30329,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5033426E14Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pkd1l3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm27030,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm45833,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pgbd5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Igdcc3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm36278,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Iqcf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700027J07Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nipal4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A630014C17Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2610507I01Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
B430319H21Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Scn4a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10479,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17191,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ighv8-2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm6556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serpinb1c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm31392,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm49024,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A930038B10Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26590,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trav19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm4632,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm41396,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Krt1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Krt77,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Krt4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hoxc4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc74b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gp1bb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atp13a4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Csta3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stfa3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10505,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm41556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tbc1d22bos,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Shd,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plin4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Togaram2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spink13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930549G23Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Majin,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Catsperz,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700092M07Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29863,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tll2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sfrp5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nexmif,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phex,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aox2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29114,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Scg2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cfap157,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14027,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcng1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnmb2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4921511C10Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10710,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Oaz3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col11a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm35986,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AI115009,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Foxd3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12898,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam229a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myom3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hfm1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trbv14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Igkv4-90,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vmn1r43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm44040,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp977,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16157,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rsf1os2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm44672,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Proz,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adrb3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trhr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ttc36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Celf6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47270,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gsta2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Clstn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ucn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47815,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm32235,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm11946,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hsf5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myadml2os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47376,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm35558.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ighv1-23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Elovl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A230107N01Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47210,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trav13-2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26760,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Krt79,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr172,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mc4r,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm19261,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50276,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50130,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4933413C19Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp2c55,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp2c65,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slitrk2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28836,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29155,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnah7a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rufy4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ugt1a8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29100,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slco4c1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdh20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13380,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nr6a1os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13783,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc4c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chgb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm5535,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdh22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17096,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14341,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Erich6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm37696,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15535,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43847,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asb17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Clvs1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gabrr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aqp7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eqtn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Foxo6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tekt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Car6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm42846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myo18b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm2479,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BC030343,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43332,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc13a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16499.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snca,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Igkv12-98,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctnna2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrtm4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43964,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm20692,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm43915,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vmn2r26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17088,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4933430L12Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26707,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Syngr4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm44946,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm44739,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm9885,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr624,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hbb-bh1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930458B22Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sox6os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15579,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myom2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc5a5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ntm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28119,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm27241,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6430571L13Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm7628,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47043,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10097,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Oprm1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17196,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tbata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aire,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16105,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Anks1b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm48689,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4930459C07Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm48772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr222,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aipl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trpv1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Krt25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm39397,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47997,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Coch,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp46a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ighv1-19-1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ighv1-36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm20658,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A530046M15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hist1h1t,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Drd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm30655,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc14b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ckmt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm32089,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm48342,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm41077,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm48163,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myoz1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Itih1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm32913,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28221,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm49422,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gml2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16575,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mei1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Upk3a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lalba,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2310015D24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm30505,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm32679,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm46565,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm46560,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm21833,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4931406G06Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm3417,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc78,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50275,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc26a8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem200c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm31645,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15336,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50115,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prelid3a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Npas4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10817,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm47242,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lgi1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16541,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28578,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17203,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agtr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Itgb1bp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Map7d2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Egfl6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Oxt,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm14393,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bglap2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankrd34a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zmynd12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nxph1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vmn2r27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hipk4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A230056P14Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29773,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc151,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr912,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nmrk2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12198,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp879,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C78197,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sarm1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm48662,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm31946,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26619,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm2974,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plaat1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1600002D24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rims1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm37634,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Malrd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm13547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stmn3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
